rating,"review text"
3,"Доставили не весь комплект, двух сказок не было."
3,"Доставка подвела! Упаковано все было даже слишком тщательно, нужно постараться чтоб открыть, но это не спасло, все вытекло("
3,"Есть минусы у данного ирригатора . Слабый по сравнению nace feel. Чаша не 1 литр , а 600 мл. Мне лично не хватает , чтобы прочистить зубы после еды. В целом ща такую стоимость нормальный . Нужно делать полную мощность и тогда будет нормально. Надеюсь прослужить больше 1,5 лет. Предыдущий сломался,  а продавец исчез. "
3,"Жидкая...Но вкусная) и да, я хорошо перемешала осадок со дна"
3,"Жуткая штука... при первом нанесении жутко пекло. Подумала что для первого раза норм. Но помимо жжения еще и глаза опухли... попробовала второй и третий раз. Жжения не было, но глаза опухли. Видимо не всем подходит такая штука. Поэтому ставлю три звезды. Отдала подруге, она берет патчи этой фирмы и очень довольна!)"
3,За такие деньги конечно ничего хорошего ожидать не приходится)))не раскрывается)))
3,"Забрала маски,и там было 2 палочки для чистки,а не пять.и дырочка,видимо через которую доставали.очень не приятно!!"
3,"Заказала две коробочки, в итоге пришла только одна коробка лукума и коробка неизвестных мне витаминов. Брала на подарок, теперь не успею перезаказать к празднику, спасибо Вайлдберис за подставу))) Вы куда смотрите когда упаковываете? Еще и процент сняли, просто хамство 

А коробочка и срок годности в порядке, надеюсь будет вкусно"
3,"Заказала чёрные семена чиа, а пришли смесь чёрных и белых. Прошу не учитывать в проценте выкупа "
3,"Заказывала раньше, был средней консистенции. Последний раз оказался слишком густым, тяжело наносить ! Удивлена !"
3,"Заказывала черные семена чиа, а пришли черные с белыми. Увидела дома. Возврат не стала делать, но не приятный осадочек остался. Почему так не внимательно собирают посылку?! Я считала, что Вайлдберриз серьезная организация, а получается не так......."
3,"Заказываю второй раз, в первый пришел идеальный урбеч. Свежий, консистенция идеальная, прекрасно упакован. НО при повторном заказе полное разочарование. Просто банку кинули к остальному заказу в пакет. Визуально сложилось впечатление что его чем то разбавили по банке он прям алескался. Отказ и полное разочарование ("
3,"Запаковано вроде нормально, но пакетик при этом мокрый и липкий. Этот факт очень разочаровал, больше, к сожалению, покупать не буду. Товар хочется все же в надлежащем виде получить😔"
3,Запах действительно очень странный
3,"Запах не очень напоминает присыпку, больше порошка)) ооочень мелкий, весь туалет и квартира в наполнителе. Очень трудно убрать мокрый наполнитель, савок вообще в хлам )) но кошка ходит туда, ей то нравится капать)) запах нейтрализует не плохо, за это плюс."
3,"Запах приятный, но текстура неоднородная (крупинками), не возможно равномерно нанести"
3,"Запах совсем не похож,стойкости нет,пахнет мылом "
3,"Заявленная энергетическая ценность не соответствует настоящей. Здесь вы пишите одно, а на упаковке в итоге другое. "
3,"Заявленный размер 2х10 очень условный....на нашу грядку 90см на 9м не хватило... если растягивается в ширину, то не хватает длины и наоборот"
3,"Идея неплохая, но качество осталяет желать лучшего - покрашена ужасно, выкупила для украшения интерьера за 155, сейчас цена снизилась до 128 руб..."
3,Из 4 семечко взошло только одно! И очень слабенькое.
3,"Из 5 перепробованных ""вкусов"" (мята, алоэ, апельсин-корица, кокосовый)  этот самый химозный и не натуральный. По качеству претензий нет, но привкус противный ."
3,"Из всех плюсов- объем флакона, в остальном лишняя трата денег！"
3,"Использую пол месяца каждый день. Ношу минут 20-30. Приятный запах, не сползают, пощипывают. Моя проблема темные круги под глазами, на них никак не влияет вообще. Фото до, спустя 15 минут, после."
3,К пылесосу подошли.  Но пришли в открытой рваной коробке.
3,"К сожалению возврат,  красный цвет очень тёмный и сливается с чёрным цветом клавиш."
3,К сожалению упаковка была нарушена часть наполнителя выспалась. Беру этот наполнитель не в первый раз но с таким нюансом впервые. Поэтому 3 заезды
3,Как вода. Даже в холодильнике не загустела. 
3,Как поиграться снег неплохой для слайма не очень подходит
3,"Как странно, первый раз брала эту соль, запах чудесный! Получила теперь, полное разочарование. Запах неприятный, пахнет болотом, извините эа сравнение. Почему так?"
3,Какие-то погнутые
3,Какой хитрый сайт! Можно писать только хвалебные отзывы. Отрицательные не принимает! Не вкусная эта паста!
3,Картинка страшная
3,"Каучуковая, видимо, не значило, что она будет более плотной консистенции "
3,Качество желает лучшего. Осыпаться начала после 2 применения. Щетина мягкая.
3,"Качество удовлетворительное. Зерно: смесь мелкого и крупного. Кисловат. Много зёрен с дефектами, много шелухи."
3,Кисель по цене красной рыбы! Почему?
3,"Кнопки мышки срабатывают только со второго или третьего раза, плохая в работе!"
3,Кожу стягивает и сушит после скраба. Запаха клубники не чувствую. Не рекомендую 
3,"Коктейль как коктейль. Ничего особенного. Просто приятный на вкус напиток, не более. Заглушает ли приступ голода - нет. Считаю, что деньги потрачены в пустую."
3,"Колит внатуре веко, не верила отзывам пока не проверила, и мокрая кисть🖌 воняет"
3,"Консервам ""Говядина"" 190 гр. Жидковат стал...
Уважаемые производители, по поводу марки Petibon, 100 гр. ""Телятина&Кролик"",пожалуйста, проверьте рецептуру и технологию. Там слишком много печени! У кошек понос. Владельцы котят, осторожно! Если взрослые кошки так реагируют, маленькие могут пострадать основательно... Пишу про Петибон здесь, так как там нет возможности наиисать второй.
Здоровья вашим любимым!"
3,"Конфетки в коробочке.Пленка сверху порвана:кто-то захотел сладенького до нас....Ну,будем считать,угостили.На здоровье!!!!А сами конфеты безумно сладкие!!!!!Даже дети так говорят.Верх-какой-то жжёный сахар,а внутри кофе.Но тоже,начинка какая-то странная.Но не вкусно.Это не Московская карамель.Это неудачные,""кустарные""конфетки.Я больше не куплю."
3,"Конфеты вкусные, но доставка страдает! Упаковки вскрыты, нет дополнительной упаковки! На пункте выдачи даже в пакет не положили... вот это сервис"
3,"Кончики(2-2,5 см) не режут!
Напрасно потраченные деньги. В пункте выдачи не проверить "" на работоспособность""(.
Не советую к покупке."
3,"Корм мне и моей кошке не понравился. Суховат. Постоянно встречаются твердые вкрапления размером с сухой корм. При надавливании рассыпаются в крошку. Кошка сначала не стала есть. Не знаю, может это наоборот так выглядит корм без лишних добавок, без кошачьих приманок.  В составе видимо много рогов и копыт."
3,"Корм мне понравился, пахнет хорошо, а вот кошкам не очень, не едят ((."
3,"Коробка целая,но пакет,в котором завёрнута сама баночка ,вся была мокрая и запах не очень приятный... с трудом открыла мембрану с банки,не очень удобно. Сами патчи тонкие и опять же не приятный запах. "
3,"Коробочка была в плотной полупрозрачной пленке, не стала ее разрезать в пункте выдачи, а просто проверила защитную наклейку на коробке. Дома вскрыв пластик, обнаружила что кто-то очень хитрый разрезал коробку сбоку так, чтобы не повредить защитную наклейку. На тюбике не было внутри слоя фольги, но, может, его и нет в этом продукте - не знаю - покупала впервые. В баночке крема, вроде как, нормальное количество - даже и не знаю, что думать по поводу коварно вскрытой упаковки, может кто заменил содержимое тюбика, а, возможно, просто открыл понюхать. Крем пахнет странной притерной отдушкой а-ля тяжёлые розы, что достаточно странно для корейской косметики. Консистенция мягкая, питательный, немного жирненький, но приятный, впитывается хорошо, мои чувствительные глаза от него не слезятся и не щиплют. Тройка за дешёвую непонятную бабушкинскую отдушку и за небольшую тяжесть на глазах после крема, ну, и упаковщикам Вайлдберриз за товар в заказе с явно вскрытой упаковкой :("
3,"Космея проросла сразу на 2 день, лаванда тоже (все этой серии, берём неоднократно). Незабудка не взошла, прошло уже более 3 недель"
3,Коту не понравился.Отказывается есть
3,Кофе не понравился! Запаха и вкуса ирландского крема близко нет!
3,"Кофе сильно обжарен, из за этого привкус ванили еле уловим и практически не чувствуется, однозначно больше заказывать не буду"
3,"Кофе так себе, средненький. Больше не куплю. Аромат есть, а вкуса нет."
3,"Края не плотно прилегают, поэтому небрежно смотрится"
3,"Крышка не щелкнула, цокала при нажатии,вакуума не было. Недавно брала такую же в другом инет-магазине, та де самая проблема. Видимо партия такая. Проверяйте сразу, я уже 400 р потеряла на них(( и не вернешь, так как на фото такой брак не показать."
3,"Купила за 108р, не поверила отзывам и подумала что клубникой хоть чуть чуть пахнуть должно, но нет, пахнет мылом. Р - разочарование."
3,"Купила, прочитав описание и отзывы. Флакон не как на фото. Пришла база целая, хорошо упакована. В тонком слое не сохнет, консистенция как вода, каплю не образует на кисточке, даже на долю секунды. Странный продукт."
3,"Кусочки манго в упаковке шоколада с доставкой 14.07.2020г., изготовленные в мае 2020 г очень крепкие и сухие, похоже, что положили в шоколад старые кусочки манго, что очень испортило его вкус. Данную партию не советую к приобретению. Рада, что купила только 1 такую плитку, а остальные с орехами. Шоколад горький, сахаристость слабо чувствуется, а манго вообще кислый"
3,Лупа нормальная. Пришла с потёртостью в центре лупы. Отказ из-за брака.
3,Лупа удобно держать в руке. Стекло. При чтении быстро устают глаза.
3,"Лёгкий увлажняющий лосьон ""Умиротворение"" для рук и тела - это то, что я приобрела? Совсем не легкий, а густой, скорее крем. Правда хорошо впитывается. Но запах настолько сильный, что ни о каком умиротворении не может быть и речи. Настоящий ольфакторный шок! Сильнейший запах лемонграсса и мяты сносит голову! Не могу себе представить, что можно намазать тело, максимум ногтевой валик после маникюра. Со временем выветривается. Уходовые свойства ещё предстоит оценить. Ранее покупала лосьон ""Роза и кардамон"". Очень понравился, запах не вызывает у меня такого отторжения. Разговоры об упаковке пустые, так как всё упаковано, на мой взгляд, прекрасно."
3,"Магниты яркие, но мелкие. Все магниты выгнуты, плотно не прилегают даже если их пытаться выгнуть как надо. Очень слабые, падают с холодильника при малейшем движении. Покупала на подарок, дарить не стала."
3,"Маленькая баночка, на деле не пробовала,  цена вроде неплохая"
3,Маска ни о чем 
3,"Мед обыкновенный, банка совершенно другая, разлит 30.04.2019... год сбор 2019..Мед до сих пор жидкий"
3,"Мне к сожалению не подошли данные патчи.. 
У меня покраснения от них на лице"
3,Мне кофе не понравился :( очень слабый невыраженный вкус ..  
3,"Мне не зашла. Шоколадно-ореховая намного вкусней. По вкусу как чёрный шоколад, но слишком сливочная, как будто жирная🤷🏻‍♀️"
3,"Мне не очень понравилась карамель.  Уж очень сладкие,приторные. Кофейного вкуса мало. Сахар сплошной."
3,"Мне не очень понравилось. Запах когда только выдавливаешь - нормальный, а когда начинаешь растирать по руке - становится не приятным, каким-то кислым, как будто средство испортилось. Сразу после нанесения кожа, естественно, становится мягче, но этот эффект быстро проходит и сухость снова возвращается. Из плюсов - упаковка, очень удобно носить с собой в сумочке + есть дозатор. В остальном - ничем не примечательный крем, ровно такой же эффект дает известный всем Бархатные ручки, но цена в 3 раза дешевле."
3,"Мне не подошел, к сожалению"
3,"Мне не понравилось,лучше пропеллер"
3,Мне не понравился. Не могу пить. Сказали что бодрит. Пейте только в первой половине дня. Я выпила вечером. Потом только прочитала. Ничего он не бодрит. Сижу с утра пью. По нулям. Никогда больше его не возьму
3,Мне совсем не понравился. Вкус арбуза ненатуральный какой-то. Ощущается химия.
3,"Мне тоже пришел прошлогодний мед. Что-то уж слишком часто у вас отказываются от продукта. Если вы указываете, что мед 2022 года, то хотелось бы и получить то, что заказываешь, а не прошлогодний засахаренный мед. Я расстроена."
3,"Мне эта паста не понравилась. Была изготовлена в июне, пришла с отделившиеся сверху маслом, я его вылила, остатки размешала с пастой, всё равно прогорклый вкус масла остался. С протеином, этой серии пасты не сравнить, она приятнее по консистенции и у нее насыщенный вкус. А медовую даже доедать не охота, портит всё впечатление от ореховой пасты."
3,Много мусора потом
3,"Может и Габа, но далеко не Алишань. Исходя из этого, цена несколько завышена"
3,"Молоко странное , крупинками . Пришла посылка без упаковки , мятая и грязная . "
3,"Молоко хорошее, только попробовать его не удалось товар так не был доставлен 20 дней в пути. Это ужасно😒"
3,Мука пришла с истекшим сроком годностм
3,"НАЧИТАВШИСЬ хороших отзывов о семенах решила заказать себе,и вот пришли мои,начала принимать сначала не могла понять почему кружится голова.оказывается у этих волшебных семечках есть ряд противопоказаний о которых производитель нигде не пишет.очень жаль потраченные деньги."
3,"На мой взгляд ужасная отдушка. Пахнет очень сильно и запах держится долго, через некоторое время начинает тошнить от него. Я не смогла пользоваться исключительно по этой причине. Может запах и покажется кому-то приятным, но не мне... напомнил дешевую косметику, и такой стойкий! "
3,"На первом месте Вода и глицерин! Это означает что этих компонентов больше всего в этом продукте! Метилпарабен есть, причём указан дважды! Коллаген, секрет улитки, гиарулон с конце списка, то есть их содержание минимально(((( Китай ...если бы сразу увидела что Китай- не взяла бы! Пользоваться желания нет( "
3,"На флаконе указано-только для наружнего употребления, избегать попадания на слизистую оболочку. Как оно может быть съедобное? Заказала, получила, дома открыла, почитала, и теперь не знаю что с ним делать. Для массажа оно не годится-липкое, запах химозный, вкус горько-химозный. По назначению использовать не получится по описанию на этикетке только для наружнего применения. Что мне с ним делать?"
3,"Набор классный, брали на подарок, хорошо,что открыла проверить. Оба стаканчика треснуты в нескольких местах, но выкупила, т.к. времени на перезаказ не осталось, да и цена на 130 р стала больше. Осадок неприятный. Видела в продаже в магните похожие стаканы, завтра пойду покупать и комплектовать набор"
3,Набор пришёл с разбитой пробиркой.
3,"Набор хороший, но стаканы треснутые. Выкупила все равно."
3,"Наносится хорошо, но очень быстро начинает скалываться, отслаиваясь от того, что под ней находится."
3,"Написала отзыв,его не напечатали.Не в первый раз.Коныеты из жженого сахара.Внутри кофе.Но начинка какая-то странная.Конфеты сладкие ужасно.Даже дети так сказали.Не куплю больше."
3,"Написано плотная ,но она не плотная .Вся растекается ,оставляет залипы "
3,Наполнен чуть больше чем наполовину((( что очень расстроило в носке как всегда очень не плох.
3,"Нас мучают ужасные колики, перепробовали все! И в конце решили попробовать грелку. Если чесно вещь бесполезная. Тепло держит не больше 10мин и очень ужасный запах. Но хоть останется как игрушка"
3,Не вкусная паста
3,Не вкусно и мясо почти не было.
3,"Не выкупила, срок годности до начала марта 2023 и банка была примята."
3,"Не знаю пока, как на вкус… Ожидала большего! Плохо упаковано! Много рассыпалось, туесок трещит по швам, ягоды тоже заблудились…"
3,"Не знаю что случилось,но 2-я банка приходит не нормально закрытой. Щелчка нет. Если надавить,то крышка щелкает. В итоге открываешь очегь слабым усилием и без щелчка. Причем одна была с *** ,вторая отсюда. Получается целая партия. Как так не проверяют на производстве? Доказать такое сложно по фото,поэтому 2-й раз деньги на ветер."
3,"Не знаю, что он в принципе может отбелить, но по вкусу напоминает стиральный советский порошок"
3,"Не могу полностью оценить, так как стояла день в тёплой квартире, но так пастой и не стала((( твёрдая, сухая и не могу сказать, что вкусная смесь( "
3,"Не могу понять почему он не растворяется. Он как творог мелкий, размешивается быстро на мелкие крупинки. Хоть чем. Может представитель производителя объяснит как его растворять, пить реально невозможно..."
3,"Не могу поставить оценку. Нам не подошло. Дочери 3 года, я купила большую насадку, утянула по размеру везде, но дочь ее все равно очень легко снимает с пальца :( "
3,"Не могу расхваливать как все его хвалят, по мне так драйн от нл мне лучше помогает "
3,Не оправдали надежд
3,Не отбеливает
3,"Не очень понравился, специи не чувствуются. Но у каждого свой вкус, все индивидуально."
3,Не очень понравился. В готовом напитке и сам аромат кофе какой-то блёклый и аромат ирландских сливок ни о чём. Хотя сами зёрна пахнут просто волшебно. Больше не закажу
3,"Не по моему вкусу, сильно вяжет и жирно"
3,Не понравилась . Ручка короткая.
3,Не понравилась
3,Не понравилась. Хлеб ужасно крошится . Даже и не знаю почему такое происходит. На вид вроде не плохая была
3,"Не понравились патчи. Увлажнения нет никакого, даже при использовании холодными, не снимают отёки."
3,"Не понравились, эффекта не чувствую, хранятся в холодильнике, не помогает"
3,"Не понравился, после сушки в led лампе 1 мин снимаешь липкий слой, а глянец не всегда есть. Больше не закажу."
3,Не понравился. Покупать больше не буду. Оооочень сильный приторный запах апельсина. Запаха кофе нет.
3,"Не поняли вкус, какой-то безвкусный ) остальные сиропы из этой линейки 🔥"
3,"Не стоит своих денег! Делали все по инструкции, не получилось больше половины."
3,"Не удалось попробовать, т.к. паста вся вытекла, выкупать не стала. Была без пупырки, просто перемотана скотчем, может, конечно, её кто-то уже поел ))"
3,Не хватает одной фигурки 
3,"Невкусная, с привкусом кислого, жалею, что купила"
3,Немного в шоке от того что сегодня в подружке увидела этот же порошок и его цена 29 рублей. Вилберис!! Это просто грабеж
3,Немного вытекло из банки.
3,"Немного осветляют и освежают зону вокруг глаз. С мимическими морщинками и припухлостями справляются на какое-то время, спустя которое все возвращается. Во время использования есть небольшое покалывание. Могут съезжать вниз, нужно поправлять"
3,"Немного потек , запах на любителя "
3,Нет кисточки.
3,Нет мерного колпачка в комплекте
3,Никаких кусочков кокоса не наблюдается
3,"Никогда больше не возьму вообще кокосовое молоко, наверное на любителя, вкус подкисшего молока, возможно он такой и есть, мне сравнивать не с чем, вообщем после этого молока, вообще к кокосу как отрезало, варила карамель, одно масло."
3,Ничего особенного.И не удобные- съезжают при использовании
3,"Ну вау блеска я даже близко не увидела. Консистенция годится на выравнивание. Вот реально странный топ, вроде и блестит,но фигово, вроде ложится, но приноравливаться надо. Не слезает, держится нормально."
3,"Ну так скажем не о чем, но запах на коже понравился не скрабирует"
3,"Ну такое. Понимаю конечно, что без сахара и натуральная.. Но в рот не вломишь. Стоит в холодильнике, пока не стухнет."
3,"Ну чуда не произошло, что-то убирает, скорее как баловство,чем как действующее средство"
3,"Нууу .. такое, сомнительное 
И чёт мало верится что премиум класса 
Запах странный."
3,"Обычная соль замешанная с маслами. Эфирное масло не самого хорошего качества, мне показалось. И запах быстро выветривается. Масла оседают на дно банки и от последних порций маслянистость ощутимо чувствовалась на коже. Неприятно. Наверное, соль стоит перед каждым применением перемешивать, чтоб такого не происходило. Больше не возьму. Предпочту купить подороже и покачественнее, чтоб получить удовольствие от продукта. У другого российского производителя соль (действительно) с цветками лаванды, мне понравилась гораздо больше. "
3,"Обычный картон, одинаковый с двух сторон , я так и не разобралась где сторона матовая, а где обратна с обеих сторон никакой разницы"
3,"Обычный, на стоит этих денег. Аромат на любителя. Мне не зашёл "
3,"Обязательно проверяйте при доставке! Упаковка продукта НЕ на высоте: баночка с патчами внутри коробки в пакете, но даже это не спасло от протечки("
3,"Один из бальзамов пришел с половиной вертушкой, помада не выплачивается, на вкус оказался горький. В общем восторга не вызвал, брать не буду больше, покупка бестолковая"
3,"Один порошок не сработал вообще .Два других сработали , но один плоховато.За несколько опытов цена завышена "
3,Ожидаемого эффекта нет. 
3,"Они очень УЗКИЕ. Видимо, для тех, кто носит стринги. Жаль, т.к. хотела приобрести прокладки для использования в последние дни менструации. Большие прокладки этой серии и фирмы сделаны на обычные (широкие) трусы, а маленькие - нет. Потому отказ."
3,Основа - воск. На губах плотная пленка. Плохо ложится. По ощущениям - пытаюсь свечку на губы намазать.
3,"Остается клей на коже, пахнут не приятно. Лучше чем пропеллер конечно, но хуже, чем биоре."
3,Отвалился через 5 дней
3,Отличный термометр
3,Относительно норм
3,Отсутствует запах.
3,"Оценить качество ге удалось, пришло все рваное,переиотанно скотчем, листов не хватает."
3,Очень жёсткий скраб - не рекомендую . Написано мягкий - не правда 
3,"Очень короткая пимпочка для масла. Еле достань до середины бутылька! Пахнет приятно, упаковано было хорошо. "
3,"Очень красивая банка . Без запаха . Достаточно густая , но мне не подходит как мне кажется ( использую 2 недели ). 2 Капли хватает вполне на все лицо. Появилось очень много жировиков и мелких высыпаний . Не буду дальше пользоваться. "
3,"Очень маленькая , не особо интересная, за 137р понятно, что не стоит ждать качества."
3,"Очень много заказываю продукцию Мералад, всегда отменное качество. Но урбеч из фундка просто отвратительный, жуткий вкус прогорклых, старых орехов. Пришлось выкинуть."
3,"Очень много заусенцев, можно порезаться"
3,"Очень нежный, и дорогой. В магазине ""светофор"" или ""Маяк"" в два раза дешевле можно купить."
3,"Очень резкий запах, из класса восточные"
3,Очень сильный запах химии. Пока проветриваю на балконе...
3,Паста жидкая даже из холодильника. Раньше такого не было. 
3,"Паста очень вкусная,покупала такую в магазине! Снизила оценку потому что прислали просроченный товар. Очень жаль. Попробую перезаказать."
3,"Патчи не понравились, не такие как на картинке, без блесток и сияния, просто мутно зелёного цвета. Когда они на коже, то пощипывают, аллергией никогда не страдала, но эти оставляют красные пятна. А сама баночка была хорошо упакована, к доставке вопросов нет. "
3,"Патчи пришли в нормальном состоянии, но под пленкой была водичка крышка была не герметично закрыта все вытекло, пачти не сухие но водичке нету, обидно."
3,"Патчи пришли прекрасно упакованными. Но защитная мембрана-это жесть, не отодрать без ножа. И в моей баночке жидкости почти нет. Сами патчи влажные, но на весь предполагаемый срок использования этого мало, в баночке должна быть жидкость"
3,"Патчи тонкие, рвутся."
3,"Патчи хорошо держаться, пришли в красивой баночке, но эффекта, к сожалению, никакого я не увидела и при многократном использовании щипет кожу."
3,"Пахнет вкусно , консистенция паштета , но ни один из 3х котов не стал есть "
3,"Пахнет лимоном, ярким лимоном"
3,Пахнет химическим какао
3,Первую неделю светил хорошо. А потом с каждым днём все тускнее и тускнее. Зря потраченные деньги.
3,"Пить просто невозможно. Один имбирь. Горько,остро,аж глаза на лоб лезут! Попробую с медом,может будет получше..."
3,"Плохая упаковка, рваная. Магниты все изогнуты. Но красивые и ребенку нравятся."
3,По мне так пойдёт
3,"По неопытности не вскрыла в пункте. Вся жидкость снаружи банки, патчи сухие"
3,"По факту патчей не 60, а 35 пар. Начала использовать 4.12. 1 раз в день. Ожидаемого вау эффекта я не увидела. Да, холодные на носишь - убирают утреннюю отечность, но с этим справляются и тканевые патчи за *** из ***. Не съезжают при носке. Покупала почти за 1000. Ожидала большего. Больше брать не стану"
3,Подвела упаковка. Ватан пришел мятый :(
3,Подкупила цена. Плюсов больше нет. Приторная резина.Данной фирмы больше не куплю.
3,"Пожалуйста, придумайте упаковку товара! Хоть пакет какой-нибудь, хоть маленькую коробочку. Упаковка пришла вся помятая, возле горлышка подтекало молоко. Естественно, употреблять в пищу не стали. Очень жаль"
3,"Покрывало хорошее, но пришло маленькое на  1,5. Отказ"
3,"Покупали два раза, ни разу не получилось как на картинке ) ну такое... что-то получилось, но увы, не впечатлило - легкий ""нарост"" по кромке листочков, потом все сыпется."
3,"Пользуюсь примерно неделю. В целом норм, 3 из 5. Самый большой минус - суховаты, прям не хватает питательности. За счет своей сухости не сползают вниз - но не в этом же цель. Другие патчи приходилось удерживать на лице лишь когда лежишь. Упаковку закончу, заказывать такие скорее всего больше не буду"
3,Пользуюсь уже 6 мес и наношу каждый вечер есть ли результат не понятно + сыворотка не такая густая как хотелось бы но объем и дозатор очень экономный
3,"Помазок вполне средний, для бюджетного. Пока только два недостатка. Первый - понемногу вылезает щетина, 3-5 ворсинок замечаю при каждом бритье. Второй - цена. В Глобусе потом видел в пределах 120 рублей."
3,Понравились меньше всего из серии. За такую цену совсем не зашли. 
3,"Попробовали несколько вариантов данного производителя. К сожалению не сильно вкусный чай, не ароматный, визуально в чайной пирамидке красиво все чаинки лежат, но когда завариваешь, то остаётся коричневая вода, немного кисловата. Почему-то нет вкуса насыщенного. По сравнению с другими производителями по аналогичной цене 140 руб."
